영업일자,상품분류,상품명,판매수량
2021-09-18,식료,자두주스(ICE),1
2021-09-18,식료,스위티자몽(HOT),3
2021-09-18,식료,스위티자몽(ICE),5
2021-09-18,식료,청포도주스(ICE),13
2021-09-18,식료,아메리카노(HOT),39
2021-09-18,식료,아메리카노(ICE),46
2021-09-19,식료,카페라떼(HOT),6
2021-09-19,식료,카페라떼(ICE),11
2021-09-19,식료,카푸치노(HOT),1
2021-09-19,식료,바닐라라떼(HOT),8
2021-09-19,식료,바닐라라떼(ICE),7
2021-09-19,식료,카페모카(HOT),4
2021-09-19,식료,카페모카(ICE),3
2021-09-19,식료,초코라떼(HOT),6
2021-09-19,식료,초코라떼(ICE),6
2021-09-19,식료,그린티라떼(HOT) ,2
2021-09-19,식료,그린티라떼(ICE) ,5
2021-09-19,식료,흑당라떼(HOT),2
2021-09-19,식료,흑당라떼(ICE),5
2021-09-19,식료,아이스티,3
2021-09-19,식료,자두주스(ICE),4
2021-09-19,식료,스위티자몽(HOT),2
2021-09-19,식료,스위티자몽(ICE),3
2021-09-19,식료,청포도주스(ICE),14
2021-09-19,식료,아메리카노(HOT),37
2021-09-19,식료,아메리카노(ICE),48
2021-09-20,식료,카페라떼(HOT),4
2021-09-20,식료,카페라떼(ICE),5
2021-09-20,식료,카푸치노(HOT),1
2021-09-20,식료,바닐라라떼(HOT),10
2021-09-20,식료,바닐라라떼(ICE),6
2021-09-20,식료,카페모카(ICE),9
2021-09-20,식료,초코라떼(ICE),7
2021-09-20,식료,그린티라떼(HOT) ,2
2021-09-20,식료,흑당라떼(ICE),2
2021-09-20,식료,아이스티,6
2021-09-20,식료,자두주스(ICE),4
2021-09-20,식료,스위티자몽(HOT),3
2021-09-20,식료,스위티자몽(ICE),10
2021-09-20,식료,청포도주스(ICE),13
2021-09-20,식료,아메리카노(HOT),30
2021-09-20,식료,아메리카노(ICE),54
2021-09-21,식료,카페라떼(HOT),8
2021-09-21,식료,카페라떼(ICE),6
2021-09-21,식료,카푸치노(HOT),1
2021-09-21,식료,바닐라라떼(HOT),7
2021-09-21,식료,바닐라라떼(ICE),3
2021-09-21,식료,카페모카(HOT),1
2021-09-21,식료,카페모카(ICE),6
2021-09-21,식료,초코라떼(HOT),4
2021-09-21,식료,초코라떼(ICE),5
2021-09-21,식료,그린티라떼(HOT) ,1
2021-09-21,식료,그린티라떼(ICE) ,2
2021-09-21,식료,흑당라떼(ICE),1
2021-09-21,식료,아이스티,2
2021-09-21,식료,자두주스(ICE),1
2021-09-21,식료,스위티자몽(HOT),2
2021-09-21,식료,스위티자몽(ICE),4
2021-09-21,식료,청포도주스(ICE),12
2021-09-21,식료,아메리카노(HOT),34
2021-09-21,식료,아메리카노(ICE),36
2021-09-22,식료,카페라떼(HOT),4
2021-09-22,식료,카페라떼(ICE),6
2021-09-22,식료,카푸치노(HOT),3
2021-09-22,식료,바닐라라떼(HOT),5
2021-09-22,식료,바닐라라떼(ICE),5
2021-09-22,식료,카페모카(HOT),1
2021-09-22,식료,카페모카(ICE),2
2021-09-22,식료,초코라떼(HOT),10
2021-09-22,식료,초코라떼(ICE),4
2021-09-22,식료,그린티라떼(ICE) ,3
2021-09-22,식료,흑당라떼(HOT),1
2021-09-22,식료,아이스티,3
2021-09-22,식료,자두주스(ICE),2
2021-09-22,식료,스위티자몽(ICE),5
2021-09-22,식료,청포도주스(ICE),3
2021-09-22,식료,아메리카노(HOT),30
2021-09-22,식료,아메리카노(ICE),33
2021-09-23,식료,카페라떼(HOT),12
2021-09-23,식료,카페라떼(ICE),3
2021-09-23,식료,카푸치노(HOT),1
2021-09-23,식료,바닐라라떼(HOT),3
2021-09-23,식료,바닐라라떼(ICE),1
2021-09-23,식료,카페모카(HOT),3
2021-09-23,식료,카페모카(ICE),2
2021-09-23,식료,초코라떼(HOT),1
2021-09-23,식료,그린티라떼(HOT) ,1
2021-09-23,식료,그린티라떼(ICE) ,3
2021-09-23,식료,흑당라떼(HOT),2
2021-09-23,식료,흑당라떼(ICE),2
2021-09-23,식료,아이스티,1
2021-09-23,식료,자두주스(ICE),2
2021-09-23,식료,스위티자몽(HOT),2
2021-09-23,식료,청포도주스(ICE),6
2021-09-23,식료,아메리카노(HOT),34
2021-09-23,식료,아메리카노(ICE),27
2021-09-24,식료,카페라떼(HOT),4
2021-09-24,식료,카페라떼(ICE),3
2021-09-24,식료,바닐라라떼(HOT),8
2021-09-24,식료,바닐라라떼(ICE),4
2021-09-24,식료,초코라떼(HOT),2
2021-09-24,식료,초코라떼(ICE),4
2021-09-24,식료,그린티라떼(ICE) ,2
2021-09-24,식료,흑당라떼(HOT),1
2021-09-24,식료,흑당라떼(ICE),3
2021-09-24,식료,아이스티,3
2021-09-24,식료,자두주스(ICE),1
2021-09-24,식료,스위티자몽(ICE),4
2021-09-24,식료,청포도주스(ICE),5
2021-09-24,식료,아메리카노(HOT),26
2021-09-24,식료,아메리카노(ICE),38
2021-09-25,식료,카페라떼(HOT),4
2021-09-25,식료,카페라떼(ICE),6
2021-09-25,식료,카푸치노(HOT),3
2021-09-25,식료,바닐라라떼(HOT),11
2021-09-25,식료,바닐라라떼(ICE),4
2021-09-25,식료,카페모카(HOT),4
2021-09-25,식료,카페모카(ICE),4
2021-09-25,식료,초코라떼(HOT),2
2021-09-25,식료,초코라떼(ICE),5
2021-09-25,식료,그린티라떼(HOT) ,1
2021-09-25,식료,흑당라떼(HOT),1
2021-09-25,식료,흑당라떼(ICE),3
2021-09-25,식료,아이스티,1
2021-09-25,식료,자두주스(ICE),4
2021-09-25,식료,스위티자몽(HOT),4
2021-09-25,식료,스위티자몽(ICE),1
2021-09-25,식료,청포도주스(ICE),6
2021-09-25,식료,아메리카노(HOT),44
2021-09-25,식료,아메리카노(ICE),38
2021-09-26,식료,카페라떼(HOT),11
2021-09-26,식료,카페라떼(ICE),6
2021-09-26,식료,카푸치노(HOT),1
2021-09-26,식료,바닐라라떼(HOT),13
2021-09-26,식료,바닐라라떼(ICE),5
2021-09-26,식료,카페모카(HOT),3
2021-09-26,식료,카페모카(ICE),6
2021-09-26,식료,초코라떼(HOT),2
2021-09-26,식료,초코라떼(ICE),2
2021-09-26,식료,그린티라떼(ICE) ,3
2021-09-26,식료,흑당라떼(HOT),3
2021-09-26,식료,흑당라떼(ICE),2
2021-09-26,식료,아이스티,2
2021-09-26,식료,자두주스(ICE),6
2021-09-26,식료,스위티자몽(HOT),2
2021-09-26,식료,스위티자몽(ICE),2
2021-09-26,식료,청포도주스(ICE),14
2021-09-26,식료,아메리카노(HOT),37
2021-09-26,식료,아메리카노(ICE),40
2021-09-27,식료,카페라떼(HOT),6
2021-09-27,식료,카페라떼(ICE),7
2021-09-27,식료,카푸치노(HOT),1
2021-09-27,식료,바닐라라떼(HOT),3
2021-09-27,식료,바닐라라떼(ICE),3
2021-09-27,식료,카페모카(HOT),1
2021-09-27,식료,카페모카(ICE),2
2021-09-27,식료,초코라떼(HOT),3
2021-09-27,식료,초코라떼(ICE),2
2021-09-27,식료,그린티라떼(ICE) ,1
2021-09-27,식료,흑당라떼(ICE),2
2021-09-27,식료,아이스티,1
2021-09-27,식료,자두주스(ICE),2
2021-09-27,식료,스위티자몽(HOT),1
2021-09-27,식료,스위티자몽(ICE),1
2021-09-27,식료,청포도주스(ICE),3
2021-09-27,식료,아메리카노(HOT),22
2021-09-27,식료,아메리카노(ICE),28
2021-09-28,식료,카페라떼(HOT),2
2021-09-28,식료,카페라떼(ICE),5
2021-09-28,식료,카푸치노(HOT),1
2021-09-28,식료,바닐라라떼(HOT),3
2021-09-28,식료,바닐라라떼(ICE),7
2021-09-28,식료,카페모카(ICE),2
2021-09-28,식료,초코라떼(HOT),6
2021-09-28,식료,그린티라떼(ICE) ,1
2021-09-28,식료,흑당라떼(HOT),4
2021-09-28,식료,흑당라떼(ICE),3
2021-09-28,식료,아이스티,2
2021-09-28,식료,자두주스(ICE),2
2021-09-28,식료,스위티자몽(HOT),2
2021-09-28,식료,청포도주스(ICE),8
2021-09-28,식료,아메리카노(HOT),18
2021-09-28,식료,아메리카노(ICE),38
2021-09-29,식료,카페라떼(HOT),4
2021-09-29,식료,카페라떼(ICE),2
2021-09-29,식료,카푸치노(HOT),2
2021-09-29,식료,바닐라라떼(HOT),2
2021-09-29,식료,바닐라라떼(ICE),7
2021-09-29,식료,카페모카(HOT),2
2021-09-29,식료,카페모카(ICE),2
2021-09-29,식료,초코라떼(HOT),2
2021-09-29,식료,초코라떼(ICE),2
2021-09-29,식료,흑당라떼(HOT),1
2021-09-29,식료,흑당라떼(ICE),3
2021-09-29,식료,자두주스(ICE),1
2021-09-29,식료,스위티자몽(HOT),1
2021-09-29,식료,스위티자몽(ICE),2
2021-09-29,식료,청포도주스(ICE),8
2021-09-29,식료,아메리카노(HOT),21
2021-09-29,식료,아메리카노(ICE),34
2021-09-30,식료,카페라떼(HOT),3
2021-09-30,식료,카페라떼(ICE),5
2021-09-30,식료,바닐라라떼(HOT),5
2021-09-30,식료,바닐라라떼(ICE),4
2021-09-30,식료,카페모카(HOT),1
2021-09-30,식료,카페모카(ICE),4
2021-09-30,식료,초코라떼(HOT),3
2021-09-30,식료,그린티라떼(HOT) ,1
2021-09-30,식료,그린티라떼(ICE) ,2
2021-09-30,식료,흑당라떼(ICE),2
2021-09-30,식료,아이스티,1
2021-09-30,식료,자두주스(ICE),1
2021-09-30,식료,스위티자몽(ICE),3
2021-09-30,식료,아메리카노(HOT),25
2021-09-30,식료,아메리카노(ICE),38
2021-10-01,식료,카페라떼(HOT),3
2021-10-01,식료,카페라떼(ICE),7
2021-10-01,식료,카푸치노(HOT),1
2021-10-01,식료,바닐라라떼(HOT),6
2021-10-01,식료,바닐라라떼(ICE),5
2021-10-01,식료,카페모카(ICE),2
2021-10-01,식료,초코라떼(HOT),5
2021-10-01,식료,초코라떼(ICE),2
2021-10-01,식료,그린티라떼(HOT) ,1
2021-10-01,식료,그린티라떼(ICE) ,2
2021-10-01,식료,흑당라떼(HOT),2
2021-10-01,식료,흑당라떼(ICE),4
2021-10-01,식료,자두주스(ICE),3
2021-10-01,식료,스위티자몽(ICE),3
2021-10-01,식료,청포도주스(ICE),4
2021-10-01,식료,아메리카노(HOT),24
2021-10-01,식료,아메리카노(ICE),23
2021-10-02,식료,카페라떼(HOT),9
2021-10-02,식료,카페라떼(ICE),8
2021-10-02,식료,카푸치노(HOT),2
2021-10-02,식료,바닐라라떼(HOT),13
2021-10-02,식료,바닐라라떼(ICE),6
2021-10-02,식료,카페모카(HOT),2
2021-10-02,식료,카페모카(ICE),1
2021-10-02,식료,초코라떼(HOT),6
2021-10-02,식료,초코라떼(ICE),6
2021-10-02,식료,그린티라떼(HOT) ,2
2021-10-02,식료,그린티라떼(ICE) ,1
2021-10-02,식료,흑당라떼(HOT),2
2021-10-02,식료,흑당라떼(ICE),3
2021-10-02,식료,아이스티,1
2021-10-02,식료,자두주스(ICE),3
2021-10-02,식료,스위티자몽(HOT),8
2021-10-02,식료,스위티자몽(ICE),4
2021-10-02,식료,청포도주스(ICE),15
2021-10-02,식료,아메리카노(HOT),53
2021-10-02,식료,아메리카노(ICE),50
2021-10-03,식료,카페라떼(HOT),11
2021-10-03,식료,카페라떼(ICE),8
2021-10-03,식료,카푸치노(HOT),2
2021-10-03,식료,바닐라라떼(HOT),5
2021-10-03,식료,바닐라라떼(ICE),3
2021-10-03,식료,카페모카(HOT),5
2021-10-03,식료,카페모카(ICE),3
2021-10-03,식료,초코라떼(HOT),9
2021-10-03,식료,초코라떼(ICE),9
2021-10-03,식료,그린티라떼(HOT) ,1
2021-10-03,식료,그린티라떼(ICE) ,1
2021-10-03,식료,흑당라떼(ICE),2
2021-10-03,식료,아이스티,3
2021-10-03,식료,자두주스(ICE),4
2021-10-03,식료,스위티자몽(HOT),5
2021-10-03,식료,스위티자몽(ICE),5
2021-10-03,식료,청포도주스(ICE),15
2021-10-03,식료,아메리카노(HOT),51
2021-10-03,식료,아메리카노(ICE),66
2021-10-04,식료,카페라떼(HOT),5
2021-10-04,식료,카페라떼(ICE),11
2021-10-04,식료,카푸치노(HOT),1
2021-10-04,식료,바닐라라떼(HOT),3
2021-10-04,식료,바닐라라떼(ICE),6
2021-10-04,식료,카페모카(HOT),2
2021-10-04,식료,카페모카(ICE),1
2021-10-04,식료,초코라떼(HOT),3
2021-10-04,식료,초코라떼(ICE),4
2021-10-04,식료,흑당라떼(HOT),2
2021-10-04,식료,흑당라떼(ICE),3
2021-10-04,식료,아이스티,2
2021-10-04,식료,자두주스(ICE),3
2021-10-04,식료,스위티자몽(HOT),2
2021-10-04,식료,스위티자몽(ICE),4
2021-10-04,식료,청포도주스(ICE),8
2021-10-04,식료,아메리카노(HOT),37
2021-10-04,식료,아메리카노(ICE),38
2021-10-05,식료,카페라떼(HOT),3
2021-10-05,식료,카페라떼(ICE),5
2021-10-05,식료,카푸치노(HOT),2
2021-10-05,식료,바닐라라떼(HOT),1
2021-10-05,식료,바닐라라떼(ICE),8
2021-10-05,식료,카페모카(ICE),4
2021-10-05,식료,초코라떼(HOT),1
2021-10-05,식료,초코라떼(ICE),3
2021-10-05,식료,그린티라떼(HOT) ,2
2021-10-05,식료,그린티라떼(ICE) ,3
2021-10-05,식료,흑당라떼(HOT),2
2021-10-05,식료,흑당라떼(ICE),1
2021-10-05,식료,자두주스(ICE),2
2021-10-05,식료,스위티자몽(HOT),1
2021-10-05,식료,스위티자몽(ICE),2
2021-10-05,식료,청포도주스(ICE),4
2021-10-05,식료,아메리카노(HOT),18
2021-10-05,식료,아메리카노(ICE),28
2021-10-06,식료,카페라떼(HOT),2
2021-10-06,식료,카페라떼(ICE),4
2021-10-06,식료,카푸치노(HOT),1
2021-10-06,식료,바닐라라떼(HOT),4
2021-10-06,식료,바닐라라떼(ICE),3
2021-10-06,식료,카페모카(HOT),2
2021-10-06,식료,카페모카(ICE),3
2021-10-06,식료,초코라떼(HOT),1
2021-10-06,식료,그린티라떼(HOT) ,1
2021-10-06,식료,그린티라떼(ICE) ,2
2021-10-06,식료,흑당라떼(ICE),3
2021-10-06,식료,자두주스(ICE),1
2021-10-06,식료,스위티자몽(ICE),2
2021-10-06,식료,청포도주스(ICE),2
2021-10-06,식료,아메리카노(HOT),19
2021-10-06,식료,아메리카노(ICE),22
2021-10-07,식료,카페라떼(HOT),4
2021-10-07,식료,카페라떼(ICE),3
2021-10-07,식료,카푸치노(HOT),3
2021-10-07,식료,바닐라라떼(HOT),7
2021-10-07,식료,바닐라라떼(ICE),3
2021-10-07,식료,카페모카(HOT),1
2021-10-07,식료,초코라떼(HOT),2
2021-10-07,식료,초코라떼(ICE),1
2021-10-07,식료,그린티라떼(HOT) ,2
2021-10-07,식료,흑당라떼(HOT),2
2021-10-07,식료,스위티자몽(ICE),2
2021-10-07,식료,청포도주스(ICE),3
2021-10-07,식료,아메리카노(HOT),29
2021-10-07,식료,아메리카노(ICE),24
2021-10-08,식료,카페라떼(HOT),4
2021-10-08,식료,카페라떼(ICE),5
2021-10-08,식료,카푸치노(HOT),2
2021-10-08,식료,바닐라라떼(HOT),2
2021-10-08,식료,바닐라라떼(ICE),2
2021-10-08,식료,카페모카(HOT),5
2021-10-08,식료,카페모카(ICE),2
2021-10-08,식료,초코라떼(HOT),3
2021-10-08,식료,초코라떼(ICE),1
2021-10-08,식료,그린티라떼(HOT) ,1
2021-10-08,식료,흑당라떼(HOT),1
2021-10-08,식료,흑당라떼(ICE),2
2021-10-08,식료,자두주스(ICE),2
2021-10-08,식료,스위티자몽(HOT),1
2021-10-08,식료,스위티자몽(ICE),2
2021-10-08,식료,청포도주스(ICE),4
2021-10-08,식료,아메리카노(HOT),30
2021-10-08,식료,아메리카노(ICE),39
2021-10-09,식료,카페라떼(HOT),6
2021-10-09,식료,카페라떼(ICE),6
2021-10-09,식료,바닐라라떼(HOT),7
2021-10-09,식료,바닐라라떼(ICE),8
2021-10-09,식료,카페모카(HOT),1
2021-10-09,식료,카페모카(ICE),3
2021-10-09,식료,초코라떼(HOT),4
2021-10-09,식료,초코라떼(ICE),1
2021-10-09,식료,그린티라떼(HOT) ,1
2021-10-09,식료,그린티라떼(ICE) ,3
2021-10-09,식료,흑당라떼(HOT),3
2021-10-09,식료,흑당라떼(ICE),4
2021-10-09,식료,아이스티,7
2021-10-09,식료,자두주스(ICE),2
2021-10-09,식료,스위티자몽(ICE),7
2021-10-09,식료,청포도주스(ICE),15
2021-10-09,식료,아메리카노(HOT),38
2021-10-09,식료,아메리카노(ICE),54
2021-10-10,식료,카페라떼(HOT),17
2021-10-10,식료,카페라떼(ICE),13
2021-10-10,식료,카푸치노(HOT),3
2021-10-10,식료,바닐라라떼(HOT),9
2021-10-10,식료,바닐라라떼(ICE),8
2021-10-10,식료,카페모카(ICE),5
2021-10-10,식료,초코라떼(HOT),8
2021-10-10,식료,초코라떼(ICE),5
2021-10-10,식료,그린티라떼(HOT) ,4
2021-10-10,식료,그린티라떼(ICE) ,5
2021-10-10,식료,흑당라떼(HOT),3
2021-10-10,식료,흑당라떼(ICE),3
2021-10-10,식료,아이스티,10
2021-10-10,식료,자두주스(ICE),2
2021-10-10,식료,스위티자몽(HOT),3
2021-10-10,식료,스위티자몽(ICE),9
2021-10-10,식료,청포도주스(ICE),29
2021-10-10,식료,아메리카노(HOT),52
2021-10-10,식료,아메리카노(ICE),54
2021-10-11,식료,카페라떼(HOT),15
2021-10-11,식료,카페라떼(ICE),8
2021-10-11,식료,카푸치노(HOT),1
2021-10-11,식료,바닐라라떼(HOT),13
2021-10-11,식료,바닐라라떼(ICE),10
2021-10-11,식료,카페모카(HOT),5
2021-10-11,식료,카페모카(ICE),4
2021-10-11,식료,초코라떼(HOT),6
2021-10-11,식료,초코라떼(ICE),4
2021-10-11,식료,그린티라떼(HOT) ,1
2021-10-11,식료,그린티라떼(ICE) ,2
2021-10-11,식료,흑당라떼(HOT),4
2021-10-11,식료,흑당라떼(ICE),2
2021-10-11,식료,아이스티,2
2021-10-11,식료,자두주스(ICE),2
2021-10-11,식료,스위티자몽(HOT),2
2021-10-11,식료,스위티자몽(ICE),2
2021-10-11,식료,청포도주스(ICE),17
2021-10-11,식료,아메리카노(HOT),39
2021-10-11,식료,아메리카노(ICE),40
2021-10-12,식료,카페라떼(HOT),7
2021-10-12,식료,카페라떼(ICE),6
2021-10-12,식료,카푸치노(HOT),1
2021-10-12,식료,바닐라라떼(HOT),6
2021-10-12,식료,바닐라라떼(ICE),4
2021-10-12,식료,카페모카(HOT),5
2021-10-12,식료,카페모카(ICE),3
2021-10-12,식료,초코라떼(HOT),2
2021-10-12,식료,초코라떼(ICE),1
2021-10-12,식료,그린티라떼(HOT) ,1
2021-10-12,식료,아이스티,4
2021-10-12,식료,스위티자몽(HOT),2
2021-10-12,식료,스위티자몽(ICE),3
2021-10-12,식료,청포도주스(ICE),3
2021-10-12,식료,아메리카노(HOT),45
2021-10-12,식료,아메리카노(ICE),40
2021-10-13,식료,카페라떼(HOT),3
2021-10-13,식료,카페라떼(ICE),4
2021-10-13,식료,카푸치노(HOT),1
2021-10-13,식료,바닐라라떼(HOT),5
2021-10-13,식료,카페모카(HOT),3
2021-10-13,식료,카페모카(ICE),1
2021-10-13,식료,초코라떼(HOT),2
2021-10-13,식료,초코라떼(ICE),2
2021-10-13,식료,그린티라떼(HOT) ,1
2021-10-13,식료,흑당라떼(HOT),1
2021-10-13,식료,흑당라떼(ICE),2
2021-10-13,식료,아이스티,1
2021-10-13,식료,자두주스(ICE),1
2021-10-13,식료,스위티자몽(ICE),1
2021-10-13,식료,아메리카노(HOT),19
2021-10-13,식료,아메리카노(ICE),22
2021-10-14,식료,카페라떼(HOT),5
2021-10-14,식료,카페라떼(ICE),4
2021-10-14,식료,카푸치노(HOT),4
2021-10-14,식료,바닐라라떼(HOT),6
2021-10-14,식료,바닐라라떼(ICE),5
2021-10-14,식료,카페모카(HOT),2
2021-10-14,식료,초코라떼(ICE),1
2021-10-14,식료,그린티라떼(ICE) ,1
2021-10-14,식료,흑당라떼(HOT),2
2021-10-14,식료,흑당라떼(ICE),4
2021-10-14,식료,아이스티,3
2021-10-14,식료,자두주스(ICE),1
2021-10-14,식료,스위티자몽(ICE),2
2021-10-14,식료,청포도주스(ICE),6
2021-10-14,식료,아메리카노(HOT),31
2021-10-14,식료,아메리카노(ICE),38
2021-10-15,식료,카페라떼(HOT),3
2021-10-15,식료,카페라떼(ICE),3
2021-10-15,식료,카푸치노(HOT),1
2021-10-15,식료,바닐라라떼(HOT),12
2021-10-15,식료,바닐라라떼(ICE),4
2021-10-15,식료,카페모카(HOT),5
2021-10-15,식료,카페모카(ICE),2
2021-10-15,식료,초코라떼(HOT),2
2021-10-15,식료,초코라떼(ICE),3
2021-10-15,식료,그린티라떼(HOT) ,2
2021-10-15,식료,그린티라떼(ICE) ,1
2021-10-15,식료,흑당라떼(ICE),2
2021-10-15,식료,아이스티,2
2021-10-15,식료,자두주스(ICE),3
2021-10-15,식료,스위티자몽(HOT),1
2021-10-15,식료,스위티자몽(ICE),4
2021-10-15,식료,청포도주스(ICE),5
2021-10-15,식료,아메리카노(HOT),33
2021-10-15,식료,아메리카노(ICE),33
2021-10-16,식료,카페라떼(HOT),8
2021-10-16,식료,카페라떼(ICE),5
2021-10-16,식료,카푸치노(HOT),4
2021-10-16,식료,바닐라라떼(HOT),12
2021-10-16,식료,바닐라라떼(ICE),2
2021-10-16,식료,카페모카(HOT),1
2021-10-16,식료,카페모카(ICE),2
2021-10-16,식료,초코라떼(HOT),10
